,Year,Month,district_c,Category,Arrivals,Present,Season
4022,2017,10.0,6,4-5 Star Hotel,188146,774583,Autumn
4023,2017,10.0,6,Agricaltural Lodging,35362,195826,Autumn
4024,2017,10.0,6,Campings,33667,146624,Autumn
4025,2017,10.0,6,Other,9370,23181,Autumn
4026,2017,10.0,6,Private Lodging,20457,101011,Autumn
4027,2017,10.0,6,Residence,30366,170038,Autumn
4028,2017,11.0,6,1-2 Star Hotel,11908,35600,Autumn
4029,2017,11.0,6,3 Star Hotel,59858,150887,Autumn
4030,2017,11.0,6,4-5 Star Hotel,79816,246497,Autumn
4031,2017,11.0,6,Agricaltural Lodging,7482,39723,Autumn
4032,2017,11.0,6,Campings,3042,15133,Autumn
4033,2017,11.0,6,Other,5263,11919,Autumn
4034,2017,11.0,6,Private Lodging,7436,29988,Autumn
4035,2017,11.0,6,Residence,9701,49977,Autumn
4036,2017,12.0,6,1-2 Star Hotel,54746,169081,Winter
4037,2017,12.0,6,3 Star Hotel,220391,676344,Winter
4038,2017,12.0,6,4-5 Star Hotel,174476,607855,Winter
4039,2017,12.0,6,Agricaltural Lodging,42165,151845,Winter
4040,2017,12.0,6,Campings,11994,44202,Winter
4041,2017,12.0,6,Other,11446,36844,Winter
4042,2017,12.0,6,Private Lodging,47680,178700,Winter
4043,2017,12.0,6,Residence,56026,219133,Winter
4044,2018,1.0,1,1-2 Star Hotel,971,2004,Winter
4045,2018,1.0,1,3 Star Hotel,6172,11480,Winter
4046,2018,1.0,1,4-5 Star Hotel,9166,17300,Winter
4047,2018,1.0,1,Agricaltural Lodging,132,702,Winter
4048,2018,1.0,1,Other,881,1653,Winter
4049,2018,1.0,1,Private Lodging,1839,4549,Winter
4050,2018,1.0,1,Residence,165,762,Winter
4051,2018,1.0,2,1-2 Star Hotel,1669,6444,Winter
4052,2018,1.0,2,3 Star Hotel,11084,39164,Winter
4053,2018,1.0,2,4-5 Star Hotel,14924,66650,Winter
4054,2018,1.0,2,Agricaltural Lodging,1646,11129,Winter
4055,2018,1.0,2,Campings,160,474,Winter
4056,2018,1.0,2,Other,1338,5190,Winter
4057,2018,1.0,2,Private Lodging,1910,8262,Winter
4058,2018,1.0,2,Residence,2857,14639,Winter
4059,2018,1.0,3,1-2 Star Hotel,6614,31591,Winter
4060,2018,1.0,3,3 Star Hotel,22789,90620,Winter
4061,2018,1.0,3,4-5 Star Hotel,16569,71504,Winter
4062,2018,1.0,3,Agricaltural Lodging,3089,19565,Winter
4063,2018,1.0,3,Campings,60,148,Winter
4064,2018,1.0,3,Other,1601,5812,Winter
4065,2018,1.0,3,Private Lodging,1545,7985,Winter
4066,2018,1.0,3,Residence,2219,12236,Winter
4067,2018,1.0,4,1-2 Star Hotel,30295,148561,Winter
4068,2018,1.0,4,3 Star Hotel,85526,402381,Winter
4069,2018,1.0,4,4-5 Star Hotel,61025,294265,Winter
4070,2018,1.0,4,Agricaltural Lodging,16512,101551,Winter
4071,2018,1.0,4,Campings,5444,34063,Winter
4072,2018,1.0,4,Other,2776,11543,Winter
4073,2018,1.0,4,Private Lodging,22566,145221,Winter
4074,2018,1.0,4,Residence,27449,168744,Winter
4075,2018,1.0,5,1-2 Star Hotel,6521,32164,Winter
4076,2018,1.0,5,3 Star Hotel,42793,223857,Winter
4077,2018,1.0,5,4-5 Star Hotel,44115,234709,Winter
4078,2018,1.0,5,Agricaltural Lodging,4276,28782,Winter
4079,2018,1.0,5,Campings,482,3336,Winter
4080,2018,1.0,5,Other,1021,2995,Winter
4081,2018,1.0,5,Private Lodging,12748,89888,Winter
4082,2018,1.0,5,Residence,10961,69416,Winter
4083,2018,1.0,6,1-2 Star Hotel,1428,6170,Winter
4084,2018,1.0,6,3 Star Hotel,9558,28033,Winter
4085,2018,1.0,6,4-5 Star Hotel,398,1302,Winter
4086,2018,1.0,6,Agricaltural Lodging,856,5199,Winter
4087,2018,1.0,6,Other,159,324,Winter
4088,2018,1.0,6,Private Lodging,479,3839,Winter
4089,2018,1.0,6,Residence,645,5113,Winter
4090,2018,1.0,7,1-2 Star Hotel,2542,12014,Winter
4091,2018,1.0,7,3 Star Hotel,12598,65121,Winter
4092,2018,1.0,7,4-5 Star Hotel,6805,33468,Winter
4093,2018,1.0,7,Agricaltural Lodging,1228,8815,Winter
4094,2018,1.0,7,Campings,233,1445,Winter
4095,2018,1.0,7,Other,63,145,Winter
4096,2018,1.0,7,Private Lodging,1276,8620,Winter
4097,2018,1.0,7,Residence,5762,36471,Winter
4098,2018,1.0,8,1-2 Star Hotel,5110,16346,Winter
4099,2018,1.0,8,3 Star Hotel,12877,46586,Winter
4100,2018,1.0,8,4-5 Star Hotel,13706,56149,Winter
4101,2018,1.0,8,Agricaltural Lodging,1260,7041,Winter
4102,2018,1.0,8,Campings,98,501,Winter
4103,2018,1.0,8,Other,712,3923,Winter
4104,2018,1.0,8,Private Lodging,855,4295,Winter
4105,2018,1.0,8,Residence,1309,8347,Winter
4106,2018,2.0,1,1-2 Star Hotel,760,1757,Winter
4107,2018,2.0,1,3 Star Hotel,5254,8597,Winter
4108,2018,2.0,1,4-5 Star Hotel,7796,12302,Winter
4109,2018,2.0,1,Agricaltural Lodging,82,554,Winter
4110,2018,2.0,1,Other,564,999,Winter
4111,2018,2.0,1,Private Lodging,1615,4286,Winter
4112,2018,2.0,1,Residence,62,655,Winter
4113,2018,2.0,2,1-2 Star Hotel,1296,5656,Winter
4114,2018,2.0,2,3 Star Hotel,9315,33493,Winter
4115,2018,2.0,2,4-5 Star Hotel,14611,53479,Winter
4116,2018,2.0,2,Agricaltural Lodging,2673,13739,Winter
4117,2018,2.0,2,Campings,186,556,Winter
4118,2018,2.0,2,Other,1444,6219,Winter
4119,2018,2.0,2,Private Lodging,2152,8910,Winter
4120,2018,2.0,2,Residence,2705,11316,Winter
4121,2018,2.0,3,1-2 Star Hotel,8615,38412,Winter
4122,2018,2.0,3,3 Star Hotel,26492,108873,Winter
4123,2018,2.0,3,4-5 Star Hotel,18846,79617,Winter
4124,2018,2.0,3,Agricaltural Lodging,5540,27092,Winter
4125,2018,2.0,3,Other,2321,6955,Winter
4126,2018,2.0,3,Private Lodging,2297,11469,Winter
4127,2018,2.0,3,Residence,2807,15416,Winter
4128,2018,2.0,4,1-2 Star Hotel,32613,159040,Winter
4129,2018,2.0,4,3 Star Hotel,90963,436118,Winter
4130,2018,2.0,4,4-5 Star Hotel,62959,309487,Winter
4131,2018,2.0,4,Agricaltural Lodging,20907,116064,Winter
4132,2018,2.0,4,Campings,5430,27650,Winter
4133,2018,2.0,4,Other,4042,13356,Winter
4134,2018,2.0,4,Private Lodging,27497,160298,Winter
4135,2018,2.0,4,Residence,31149,181573,Winter
4136,2018,2.0,5,1-2 Star Hotel,8133,38219,Winter
4137,2018,2.0,5,3 Star Hotel,48864,257540,Winter
4138,2018,2.0,5,4-5 Star Hotel,47982,257586,Winter
4139,2018,2.0,5,Agricaltural Lodging,7114,39747,Winter
4140,2018,2.0,5,Campings,537,2968,Winter
4141,2018,2.0,5,Other,1193,4306,Winter
4142,2018,2.0,5,Private Lodging,18793,112827,Winter
4143,2018,2.0,5,Residence,13475,79462,Winter
4144,2018,2.0,6,1-2 Star Hotel,1719,7072,Winter
4145,2018,2.0,6,3 Star Hotel,7635,23907,Winter
4146,2018,2.0,6,4-5 Star Hotel,121,191,Winter
4147,2018,2.0,6,Agricaltural Lodging,593,3256,Winter
4148,2018,2.0,6,Other,153,238,Winter
4149,2018,2.0,6,Private Lodging,371,3726,Winter
4150,2018,2.0,6,Residence,627,5221,Winter
4151,2018,2.0,7,1-2 Star Hotel,4010,17428,Winter
4152,2018,2.0,7,3 Star Hotel,17374,84926,Winter
4153,2018,2.0,7,4-5 Star Hotel,8605,41365,Winter
4154,2018,2.0,7,Agricaltural Lodging,2442,12437,Winter
4155,2018,2.0,7,Campings,267,893,Winter
4156,2018,2.0,7,Other,481,1259,Winter
4157,2018,2.0,7,Private Lodging,2207,12761,Winter
4158,2018,2.0,7,Residence,7318,43148,Winter
4159,2018,2.0,8,1-2 Star Hotel,5586,18703,Winter
4160,2018,2.0,8,3 Star Hotel,14013,50638,Winter
4161,2018,2.0,8,4-5 Star Hotel,15007,62400,Winter
4162,2018,2.0,8,Agricaltural Lodging,1911,9706,Winter
4163,2018,2.0,8,Campings,91,211,Winter
4164,2018,2.0,8,Other,1584,7342,Winter
4165,2018,2.0,8,Private Lodging,1063,5425,Winter
4166,2018,2.0,8,Residence,1690,9952,Winter
4167,2018,3.0,1,1-2 Star Hotel,1227,2511,Spring
4168,2018,3.0,1,3 Star Hotel,6017,10535,Spring
4169,2018,3.0,1,4-5 Star Hotel,9146,15324,Spring
4170,2018,3.0,1,Agricaltural Lodging,161,778,Spring
4171,2018,3.0,1,Campings,603,1870,Spring
4172,2018,3.0,1,Other,1006,1809,Spring
4173,2018,3.0,1,Private Lodging,2082,5404,Spring
4174,2018,3.0,1,Residence,118,779,Spring
4175,2018,3.0,2,1-2 Star Hotel,3341,12218,Spring
4176,2018,3.0,2,3 Star Hotel,20189,66221,Spring
4177,2018,3.0,2,4-5 Star Hotel,32645,116883,Spring
4178,2018,3.0,2,Agricaltural Lodging,4051,18893,Spring
4179,2018,3.0,2,Campings,3964,14577,Spring
4180,2018,3.0,2,Other,1519,4915,Spring
4181,2018,3.0,2,Private Lodging,3036,12004,Spring
4182,2018,3.0,2,Residence,5939,22937,Spring
4183,2018,3.0,3,1-2 Star Hotel,6246,28874,Spring
4184,2018,3.0,3,3 Star Hotel,20741,77033,Spring
4185,2018,3.0,3,4-5 Star Hotel,17044,65389,Spring
4186,2018,3.0,3,Agricaltural Lodging,3515,16362,Spring
4187,2018,3.0,3,Campings,244,350,Spring
4188,2018,3.0,3,Other,2159,5657,Spring
4189,2018,3.0,3,Private Lodging,1505,6948,Spring
4190,2018,3.0,3,Residence,2010,11167,Spring
4191,2018,3.0,4,1-2 Star Hotel,24825,116372,Spring
4192,2018,3.0,4,3 Star Hotel,75718,344057,Spring
4193,2018,3.0,4,4-5 Star Hotel,57054,255395,Spring
4194,2018,3.0,4,Agricaltural Lodging,12654,65228,Spring
4195,2018,3.0,4,Campings,4960,21458,Spring
4196,2018,3.0,4,Other,3775,11206,Spring
4197,2018,3.0,4,Private Lodging,17328,101374,Spring
4198,2018,3.0,4,Residence,23418,129119,Spring
4199,2018,3.0,5,1-2 Star Hotel,6375,29349,Spring
4200,2018,3.0,5,3 Star Hotel,42326,215579,Spring
4201,2018,3.0,5,4-5 Star Hotel,45239,232252,Spring
4202,2018,3.0,5,Agricaltural Lodging,4659,25234,Spring
4203,2018,3.0,5,Campings,704,3233,Spring
4204,2018,3.0,5,Other,1052,3498,Spring
4205,2018,3.0,5,Private Lodging,13294,81819,Spring
4206,2018,3.0,5,Residence,11807,66586,Spring
4207,2018,3.0,6,1-2 Star Hotel,2289,8291,Spring
4208,2018,3.0,6,3 Star Hotel,12804,36692,Spring
4209,2018,3.0,6,4-5 Star Hotel,3098,9140,Spring
4210,2018,3.0,6,Agricaltural Lodging,2384,10080,Spring
4211,2018,3.0,6,Campings,1749,6081,Spring
4212,2018,3.0,6,Other,194,474,Spring
4213,2018,3.0,6,Private Lodging,703,5086,Spring
4214,2018,3.0,6,Residence,1023,7433,Spring
4215,2018,3.0,7,1-2 Star Hotel,3900,16728,Spring
4216,2018,3.0,7,3 Star Hotel,18379,86805,Spring
4217,2018,3.0,7,4-5 Star Hotel,9049,41689,Spring
4218,2018,3.0,7,Agricaltural Lodging,2467,11696,Spring
4219,2018,3.0,7,Campings,1081,3264,Spring
4220,2018,3.0,7,Other,1201,3431,Spring
4221,2018,3.0,7,Private Lodging,2122,12536,Spring
4222,2018,3.0,7,Residence,7348,41502,Spring
4223,2018,3.0,8,1-2 Star Hotel,5269,16635,Spring
4224,2018,3.0,8,3 Star Hotel,13438,41149,Spring
4225,2018,3.0,8,4-5 Star Hotel,14618,56043,Spring
4226,2018,3.0,8,Agricaltural Lodging,1472,6693,Spring
4227,2018,3.0,8,Campings,101,189,Spring
4228,2018,3.0,8,Other,624,4259,Spring
4229,2018,3.0,8,Private Lodging,937,4445,Spring
4230,2018,3.0,8,Residence,1489,8118,Spring
4231,2018,4.0,1,1-2 Star Hotel,1469,3425,Spring
4232,2018,4.0,1,3 Star Hotel,7556,14416,Spring
4233,2018,4.0,1,4-5 Star Hotel,10577,21208,Spring
4234,2018,4.0,1,Agricaltural Lodging,330,1264,Spring
4235,2018,4.0,1,Campings,1047,4183,Spring
4236,2018,4.0,1,Other,990,2226,Spring
4237,2018,4.0,1,Private Lodging,2435,6335,Spring
4238,2018,4.0,1,Residence,129,921,Spring
4239,2018,4.0,2,1-2 Star Hotel,6548,26819,Spring
4240,2018,4.0,2,3 Star Hotel,39554,168450,Spring
4241,2018,4.0,2,4-5 Star Hotel,46693,208801,Spring
4242,2018,4.0,2,Agricaltural Lodging,5057,32211,Spring
4243,2018,4.0,2,Campings,8030,39596,Spring
4244,2018,4.0,2,Other,1618,5603,Spring
4245,2018,4.0,2,Private Lodging,4127,20542,Spring
4246,2018,4.0,2,Residence,8364,46903,Spring
4247,2018,4.0,3,1-2 Star Hotel,2552,9877,Spring
4248,2018,4.0,3,3 Star Hotel,12114,36039,Spring
4249,2018,4.0,3,4-5 Star Hotel,7258,24405,Spring
4250,2018,4.0,3,Agricaltural Lodging,1971,10360,Spring
4251,2018,4.0,3,Campings,642,858,Spring
4252,2018,4.0,3,Other,1761,3562,Spring
4253,2018,4.0,3,Private Lodging,835,3179,Spring
4254,2018,4.0,3,Residence,892,5447,Spring
4255,2018,4.0,4,1-2 Star Hotel,5171,24231,Spring
4256,2018,4.0,4,3 Star Hotel,13200,64633,Spring
4257,2018,4.0,4,4-5 Star Hotel,10173,53085,Spring
4258,2018,4.0,4,Agricaltural Lodging,4472,22477,Spring
4259,2018,4.0,4,Campings,2398,9182,Spring
4260,2018,4.0,4,Other,1392,3213,Spring
4261,2018,4.0,4,Private Lodging,2870,19723,Spring
4262,2018,4.0,4,Residence,3079,19779,Spring
4263,2018,4.0,5,1-2 Star Hotel,1708,6683,Spring
4264,2018,4.0,5,3 Star Hotel,6574,29965,Spring
4265,2018,4.0,5,4-5 Star Hotel,5620,31687,Spring
4266,2018,4.0,5,Agricaltural Lodging,1907,10138,Spring
4267,2018,4.0,5,Campings,677,2486,Spring
4268,2018,4.0,5,Other,1006,2316,Spring
4269,2018,4.0,5,Private Lodging,1542,10986,Spring
4270,2018,4.0,5,Residence,1550,10716,Spring
4271,2018,4.0,6,1-2 Star Hotel,2829,9872,Spring
4272,2018,4.0,6,3 Star Hotel,19434,61046,Spring
4273,2018,4.0,6,4-5 Star Hotel,9207,35972,Spring
4274,2018,4.0,6,Agricaltural Lodging,3573,20579,Spring
4275,2018,4.0,6,Campings,3294,16187,Spring
4276,2018,4.0,6,Other,258,634,Spring
4277,2018,4.0,6,Private Lodging,1317,7556,Spring
4278,2018,4.0,6,Residence,1271,8634,Spring
4279,2018,4.0,7,1-2 Star Hotel,2362,8551,Spring
4280,2018,4.0,7,3 Star Hotel,11869,49381,Spring
4281,2018,4.0,7,4-5 Star Hotel,5966,26680,Spring
4282,2018,4.0,7,Agricaltural Lodging,1459,7939,Spring
4283,2018,4.0,7,Campings,2745,9639,Spring
4284,2018,4.0,7,Other,1244,3152,Spring
4285,2018,4.0,7,Private Lodging,921,5475,Spring
4286,2018,4.0,7,Residence,3676,20183,Spring
4287,2018,4.0,8,1-2 Star Hotel,2639,6747,Spring
4288,2018,4.0,8,3 Star Hotel,7336,18083,Spring
4289,2018,4.0,8,4-5 Star Hotel,5668,20311,Spring
4290,2018,4.0,8,Agricaltural Lodging,739,3159,Spring
4291,2018,4.0,8,Campings,278,522,Spring
4292,2018,4.0,8,Other,29,538,Spring
4293,2018,4.0,8,Private Lodging,154,1937,Spring
4294,2018,4.0,8,Residence,380,3217,Spring
4295,2018,5.0,1,1-2 Star Hotel,2005,3886,Spring
4296,2018,5.0,1,3 Star Hotel,10079,18925,Spring
4297,2018,5.0,1,4-5 Star Hotel,13189,24713,Spring
4298,2018,5.0,1,Agricaltural Lodging,483,1832,Spring
4299,2018,5.0,1,Campings,1405,5607,Spring
4300,2018,5.0,1,Other,1326,2613,Spring
4301,2018,5.0,1,Private Lodging,2811,7283,Spring
4302,2018,5.0,1,Residence,155,958,Spring
4303,2018,5.0,2,1-2 Star Hotel,10798,44974,Spring
4304,2018,5.0,2,3 Star Hotel,56909,259035,Spring
4305,2018,5.0,2,4-5 Star Hotel,55724,265863,Spring
4306,2018,5.0,2,Agricaltural Lodging,9398,59526,Spring
4307,2018,5.0,2,Campings,13418,61611,Spring
4308,2018,5.0,2,Other,1722,5161,Spring
4309,2018,5.0,2,Private Lodging,7263,38214,Spring
4310,2018,5.0,2,Residence,12949,77487,Spring
4311,2018,5.0,3,1-2 Star Hotel,5589,19490,Spring
4312,2018,5.0,3,3 Star Hotel,22966,77261,Spring
4313,2018,5.0,3,4-5 Star Hotel,16251,56326,Spring
4314,2018,5.0,3,Agricaltural Lodging,4759,24613,Spring
4315,2018,5.0,3,Campings,1305,2109,Spring
4316,2018,5.0,3,Other,2483,5123,Spring
4317,2018,5.0,3,Private Lodging,1646,6362,Spring
4318,2018,5.0,3,Residence,1968,9190,Spring
4319,2018,5.0,4,1-2 Star Hotel,5614,17470,Spring
4320,2018,5.0,4,3 Star Hotel,20843,61456,Spring
4321,2018,5.0,4,4-5 Star Hotel,16855,58464,Spring
4322,2018,5.0,4,Agricaltural Lodging,6791,33493,Spring
4323,2018,5.0,4,Campings,5948,20078,Spring
4324,2018,5.0,4,Other,1120,2810,Spring
4325,2018,5.0,4,Private Lodging,3094,16440,Spring
4326,2018,5.0,4,Residence,3720,15103,Spring
4327,2018,5.0,5,1-2 Star Hotel,2642,7954,Spring
4328,2018,5.0,5,3 Star Hotel,15557,52533,Spring
4329,2018,5.0,5,4-5 Star Hotel,13132,48002,Spring
4330,2018,5.0,5,Agricaltural Lodging,4978,25195,Spring
4331,2018,5.0,5,Campings,2250,8015,Spring
4332,2018,5.0,5,Other,866,1984,Spring
4333,2018,5.0,5,Private Lodging,2832,13290,Spring
4334,2018,5.0,5,Residence,3212,14216,Spring
4335,2018,5.0,6,1-2 Star Hotel,5637,17590,Spring
4336,2018,5.0,6,3 Star Hotel,29218,91504,Spring
4337,2018,5.0,6,4-5 Star Hotel,11884,50256,Spring
4338,2018,5.0,6,Agricaltural Lodging,7508,43565,Spring
4339,2018,5.0,6,Campings,6770,27712,Spring
4340,2018,5.0,6,Other,604,1607,Spring
4341,2018,5.0,6,Private Lodging,2419,12987,Spring
4342,2018,5.0,6,Residence,2028,13047,Spring
4343,2018,5.0,7,1-2 Star Hotel,3813,9931,Spring
4344,2018,5.0,7,3 Star Hotel,12919,38552,Spring
4345,2018,5.0,7,4-5 Star Hotel,7155,26301,Spring
4346,2018,5.0,7,Agricaltural Lodging,2864,13835,Spring
4347,2018,5.0,7,Campings,6825,25332,Spring
4348,2018,5.0,7,Other,244,790,Spring
4349,2018,5.0,7,Private Lodging,1341,4829,Spring
4350,2018,5.0,7,Residence,2938,13260,Spring
4351,2018,5.0,8,1-2 Star Hotel,3537,6772,Spring
4352,2018,5.0,8,3 Star Hotel,10542,23820,Spring
4353,2018,5.0,8,4-5 Star Hotel,9744,34269,Spring
4354,2018,5.0,8,Agricaltural Lodging,928,3261,Spring
4355,2018,5.0,8,Campings,986,1373,Spring
4356,2018,5.0,8,Other,1,1,Spring
4357,2018,5.0,8,Private Lodging,163,1709,Spring
4358,2018,5.0,8,Residence,826,4029,Spring
4359,2018,6.0,1,1-2 Star Hotel,2164,4249,Summer
4360,2018,6.0,1,3 Star Hotel,9504,17634,Summer
4361,2018,6.0,1,4-5 Star Hotel,14466,23853,Summer
4362,2018,6.0,1,Agricaltural Lodging,461,1642,Summer
4363,2018,6.0,1,Campings,1544,5050,Summer
4364,2018,6.0,1,Other,1361,2441,Summer
4365,2018,6.0,1,Private Lodging,2994,6790,Summer
4366,2018,6.0,1,Residence,131,701,Summer
4367,2018,6.0,2,1-2 Star Hotel,11048,46844,Summer
4368,2018,6.0,2,3 Star Hotel,55615,266761,Summer
4369,2018,6.0,2,4-5 Star Hotel,49980,256228,Summer
4370,2018,6.0,2,Agricaltural Lodging,8243,55599,Summer
4371,2018,6.0,2,Campings,11245,50716,Summer
4372,2018,6.0,2,Other,2473,6109,Summer
4373,2018,6.0,2,Private Lodging,6775,37347,Summer
4374,2018,6.0,2,Residence,11259,74474,Summer
4375,2018,6.0,3,1-2 Star Hotel,6995,26657,Summer
4376,2018,6.0,3,3 Star Hotel,25872,97356,Summer
4377,2018,6.0,3,4-5 Star Hotel,17005,70467,Summer
4378,2018,6.0,3,Agricaltural Lodging,5046,27578,Summer
4379,2018,6.0,3,Campings,1933,3417,Summer
4380,2018,6.0,3,Other,4469,10217,Summer
4381,2018,6.0,3,Private Lodging,2102,8965,Summer
4382,2018,6.0,3,Residence,2365,12389,Summer
4383,2018,6.0,4,1-2 Star Hotel,17509,57625,Summer
4384,2018,6.0,4,3 Star Hotel,61780,200343,Summer
4385,2018,6.0,4,4-5 Star Hotel,38883,154051,Summer
4386,2018,6.0,4,Agricaltural Lodging,11406,58821,Summer
4387,2018,6.0,4,Campings,11796,43345,Summer
4388,2018,6.0,4,Other,6235,13450,Summer
4389,2018,6.0,4,Private Lodging,10233,45908,Summer
4390,2018,6.0,4,Residence,13481,54750,Summer
4391,2018,6.0,5,1-2 Star Hotel,5922,19861,Summer
4392,2018,6.0,5,3 Star Hotel,35613,138805,Summer
4393,2018,6.0,5,4-5 Star Hotel,32752,138390,Summer
4394,2018,6.0,5,Agricaltural Lodging,5238,30392,Summer
4395,2018,6.0,5,Campings,3255,13223,Summer
4396,2018,6.0,5,Other,1546,5647,Summer
4397,2018,6.0,5,Private Lodging,6561,33774,Summer
4398,2018,6.0,5,Residence,7657,31735,Summer
4399,2018,6.0,6,1-2 Star Hotel,5135,17110,Summer
4400,2018,6.0,6,3 Star Hotel,27787,93650,Summer
4401,2018,6.0,6,4-5 Star Hotel,10717,49028,Summer
4402,2018,6.0,6,Agricaltural Lodging,6133,39635,Summer
4403,2018,6.0,6,Campings,6030,24416,Summer
4404,2018,6.0,6,Other,643,1388,Summer
4405,2018,6.0,6,Private Lodging,2140,11897,Summer
4406,2018,6.0,6,Residence,1640,12271,Summer
4407,2018,6.0,7,1-2 Star Hotel,5582,14980,Summer
4408,2018,6.0,7,3 Star Hotel,20694,64226,Summer
4409,2018,6.0,7,4-5 Star Hotel,8701,33392,Summer
4410,2018,6.0,7,Agricaltural Lodging,2767,14523,Summer
4411,2018,6.0,7,Campings,7280,28367,Summer
4412,2018,6.0,7,Other,1693,2363,Summer
4413,2018,6.0,7,Private Lodging,1498,6317,Summer
4414,2018,6.0,7,Residence,3535,15318,Summer
4415,2018,6.0,8,1-2 Star Hotel,4461,8352,Summer
4416,2018,6.0,8,3 Star Hotel,13138,30277,Summer
4417,2018,6.0,8,4-5 Star Hotel,10217,39495,Summer
4418,2018,6.0,8,Agricaltural Lodging,1115,4028,Summer
4419,2018,6.0,8,Campings,1680,2568,Summer
4420,2018,6.0,8,Other,365,667,Summer
4421,2018,6.0,8,Private Lodging,416,2566,Summer
4422,2018,6.0,8,Residence,902,4376,Summer
4423,2018,7.0,1,1-2 Star Hotel,2498,5308,Summer
4424,2018,7.0,1,3 Star Hotel,10833,20347,Summer
4425,2018,7.0,1,4-5 Star Hotel,15502,28977,Summer
4426,2018,7.0,1,Agricaltural Lodging,544,2250,Summer
4427,2018,7.0,1,Campings,1875,6753,Summer
4428,2018,7.0,1,Other,1745,3004,Summer
4429,2018,7.0,1,Private Lodging,3652,8592,Summer
4430,2018,7.0,1,Residence,127,926,Summer
4431,2018,7.0,2,1-2 Star Hotel,14539,59008,Summer
4432,2018,7.0,2,3 Star Hotel,67680,322455,Summer
4433,2018,7.0,2,4-5 Star Hotel,58124,318833,Summer
4434,2018,7.0,2,Agricaltural Lodging,12314,93276,Summer
4435,2018,7.0,2,Campings,15987,77098,Summer
4436,2018,7.0,2,Other,5527,13578,Summer
4437,2018,7.0,2,Private Lodging,10128,55847,Summer
4438,2018,7.0,2,Residence,15621,114204,Summer
4439,2018,7.0,3,1-2 Star Hotel,10881,53151,Summer
4440,2018,7.0,3,3 Star Hotel,33077,132951,Summer
4441,2018,7.0,3,4-5 Star Hotel,20856,93664,Summer
4442,2018,7.0,3,Agricaltural Lodging,8431,62545,Summer
4443,2018,7.0,3,Campings,4142,6852,Summer
4444,2018,7.0,3,Other,7924,19925,Summer
4445,2018,7.0,3,Private Lodging,3664,19968,Summer
4446,2018,7.0,3,Residence,3554,23304,Summer
4447,2018,7.0,4,1-2 Star Hotel,31940,160187,Summer
4448,2018,7.0,4,3 Star Hotel,90409,415075,Summer
4449,2018,7.0,4,4-5 Star Hotel,55129,280048,Summer
4450,2018,7.0,4,Agricaltural Lodging,20008,153963,Summer
4451,2018,7.0,4,Campings,22953,103152,Summer
4452,2018,7.0,4,Other,16978,37972,Summer
4453,2018,7.0,4,Private Lodging,22762,151602,Summer
4454,2018,7.0,4,Residence,24494,165692,Summer
4455,2018,7.0,5,1-2 Star Hotel,9164,38807,Summer
4456,2018,7.0,5,3 Star Hotel,50617,250959,Summer
4457,2018,7.0,5,4-5 Star Hotel,44830,238524,Summer
4458,2018,7.0,5,Agricaltural Lodging,9488,73739,Summer
4459,2018,7.0,5,Campings,4316,21540,Summer
4460,2018,7.0,5,Other,2513,10994,Summer
4461,2018,7.0,5,Private Lodging,13496,94304,Summer
4462,2018,7.0,5,Residence,12334,74956,Summer
4463,2018,7.0,6,1-2 Star Hotel,6643,26654,Summer
4464,2018,7.0,6,3 Star Hotel,34409,123342,Summer
4465,2018,7.0,6,4-5 Star Hotel,12728,64985,Summer
4466,2018,7.0,6,Agricaltural Lodging,8513,68086,Summer
4467,2018,7.0,6,Campings,9343,35735,Summer
4468,2018,7.0,6,Other,779,2565,Summer
4469,2018,7.0,6,Private Lodging,2989,20118,Summer
4470,2018,7.0,6,Residence,2345,17074,Summer
4471,2018,7.0,7,1-2 Star Hotel,8424,24995,Summer
4472,2018,7.0,7,3 Star Hotel,30380,109382,Summer
4473,2018,7.0,7,4-5 Star Hotel,11804,52984,Summer
4474,2018,7.0,7,Agricaltural Lodging,4765,33088,Summer
4475,2018,7.0,7,Campings,12215,57049,Summer
4476,2018,7.0,7,Other,6049,8096,Summer
4477,2018,7.0,7,Private Lodging,3399,17289,Summer
4478,2018,7.0,7,Residence,6679,40873,Summer
4479,2018,7.0,8,1-2 Star Hotel,8313,19757,Summer
4480,2018,7.0,8,3 Star Hotel,20509,55151,Summer
4481,2018,7.0,8,4-5 Star Hotel,14430,67611,Summer
4482,2018,7.0,8,Agricaltural Lodging,2150,11354,Summer
4483,2018,7.0,8,Campings,2584,5729,Summer
4484,2018,7.0,8,Other,1867,10340,Summer
4485,2018,7.0,8,Private Lodging,931,4999,Summer
4486,2018,7.0,8,Residence,1652,8849,Summer
4487,2018,8.0,1,1-2 Star Hotel,2575,5653,Summer
4488,2018,8.0,1,3 Star Hotel,11956,22644,Summer
4489,2018,8.0,1,4-5 Star Hotel,15342,29798,Summer
4490,2018,8.0,1,Agricaltural Lodging,547,2252,Summer
4491,2018,8.0,1,Campings,1836,7253,Summer
4492,2018,8.0,1,Other,1791,3292,Summer
4493,2018,8.0,1,Private Lodging,3878,9460,Summer
4494,2018,8.0,1,Residence,125,711,Summer
4495,2018,8.0,2,1-2 Star Hotel,16872,74763,Summer
4496,2018,8.0,2,3 Star Hotel,73833,364145,Summer
4497,2018,8.0,2,4-5 Star Hotel,61310,342027,Summer
