Year,Month,Season,Nationality,district_c,Arrivals
2016,10.0,Autumn,Switzerland and Liechtenstein,2,17894
2016,10.0,Autumn,Switzerland and Liechtenstein,3,5930
2016,10.0,Autumn,Switzerland and Liechtenstein,4,1989
2016,10.0,Autumn,Switzerland and Liechtenstein,5,24169
2016,10.0,Autumn,Switzerland and Liechtenstein,6,2219
2016,10.0,Autumn,Switzerland and Liechtenstein,7,2662
2016,10.0,Autumn,Switzerland and Liechtenstein,8,614
2016,11.0,Autumn,Austria,1,627
2016,11.0,Autumn,Austria,2,3616
2016,11.0,Autumn,Austria,3,2206
2016,11.0,Autumn,Austria,4,561
2016,11.0,Autumn,Austria,5,5791
2016,11.0,Autumn,Austria,6,663
2016,11.0,Autumn,Austria,7,234
2016,11.0,Autumn,Austria,8,418
2016,11.0,Autumn,Benelux countries,1,83
2016,11.0,Autumn,Benelux countries,2,233
2016,11.0,Autumn,Benelux countries,3,113
2016,11.0,Autumn,Benelux countries,4,21
2016,11.0,Autumn,Benelux countries,5,554
2016,11.0,Autumn,Benelux countries,6,71
2016,11.0,Autumn,Benelux countries,7,31
2016,11.0,Autumn,Benelux countries,8,79
2016,11.0,Autumn,Germany,1,1407
2016,11.0,Autumn,Germany,2,10511
2016,11.0,Autumn,Germany,3,5718
2016,11.0,Autumn,Germany,4,1751
2016,11.0,Autumn,Germany,5,17485
2016,11.0,Autumn,Germany,6,1767
2016,11.0,Autumn,Germany,7,1301
2016,11.0,Autumn,Germany,8,1077
2016,11.0,Autumn,Italy,1,5041
2016,11.0,Autumn,Italy,2,21367
2016,11.0,Autumn,Italy,3,11061
2016,11.0,Autumn,Italy,4,5553
2016,11.0,Autumn,Italy,5,41293
2016,11.0,Autumn,Italy,6,3467
2016,11.0,Autumn,Italy,7,2690
2016,11.0,Autumn,Italy,8,3359
2016,11.0,Autumn,Other countries,1,1141
2016,11.0,Autumn,Other countries,2,2166
2016,11.0,Autumn,Other countries,3,1286
2016,11.0,Autumn,Other countries,4,456
2016,11.0,Autumn,Other countries,5,5054
2016,11.0,Autumn,Other countries,6,727
2016,11.0,Autumn,Other countries,7,621
2016,11.0,Autumn,Other countries,8,185
2016,11.0,Autumn,Switzerland and Liechtenstein,1,173
2016,11.0,Autumn,Switzerland and Liechtenstein,2,2743
2016,11.0,Autumn,Switzerland and Liechtenstein,3,866
2016,11.0,Autumn,Switzerland and Liechtenstein,4,239
2016,11.0,Autumn,Switzerland and Liechtenstein,5,3171
2016,11.0,Autumn,Switzerland and Liechtenstein,6,192
2016,11.0,Autumn,Switzerland and Liechtenstein,7,241
2016,11.0,Autumn,Switzerland and Liechtenstein,8,118
2016,12.0,Winter,Austria,1,350
2016,12.0,Winter,Austria,2,2194
2016,12.0,Winter,Austria,3,1598
2016,12.0,Winter,Austria,4,1194
2016,12.0,Winter,Austria,5,5093
2016,12.0,Winter,Austria,6,411
2016,12.0,Winter,Austria,7,246
2016,12.0,Winter,Austria,8,259
2016,12.0,Winter,Benelux countries,1,52
2016,12.0,Winter,Benelux countries,2,1176
2016,12.0,Winter,Benelux countries,3,864
2016,12.0,Winter,Benelux countries,4,1103
2016,12.0,Winter,Benelux countries,5,4351
2016,12.0,Winter,Benelux countries,6,42
2016,12.0,Winter,Benelux countries,7,386
2016,12.0,Winter,Benelux countries,8,158
2016,12.0,Winter,Germany,1,989
2016,12.0,Winter,Germany,2,20381
2016,12.0,Winter,Germany,3,15372
2016,12.0,Winter,Germany,4,15049
2016,12.0,Winter,Germany,5,55991
2016,12.0,Winter,Germany,6,1516
2016,12.0,Winter,Germany,7,5465
2016,12.0,Winter,Germany,8,3927
2016,12.0,Winter,Italy,1,9242
2016,12.0,Winter,Italy,2,69189
2016,12.0,Winter,Italy,3,45146
2016,12.0,Winter,Italy,4,55537
2016,12.0,Winter,Italy,5,177594
2016,12.0,Winter,Italy,6,8384
2016,12.0,Winter,Italy,7,4101
2016,12.0,Winter,Italy,8,10495
2016,12.0,Winter,Other countries,1,1088
2016,12.0,Winter,Other countries,2,6310
2016,12.0,Winter,Other countries,3,4778
2016,12.0,Winter,Other countries,4,8487
2016,12.0,Winter,Other countries,5,22249
2016,12.0,Winter,Other countries,6,486
2016,12.0,Winter,Other countries,7,868
2016,12.0,Winter,Other countries,8,485
2016,12.0,Winter,Switzerland and Liechtenstein,1,231
2016,12.0,Winter,Switzerland and Liechtenstein,2,3162
2016,12.0,Winter,Switzerland and Liechtenstein,3,1594
2016,12.0,Winter,Switzerland and Liechtenstein,4,899
2016,12.0,Winter,Switzerland and Liechtenstein,5,5938
2016,12.0,Winter,Switzerland and Liechtenstein,6,255
2016,12.0,Winter,Switzerland and Liechtenstein,7,557
2016,12.0,Winter,Switzerland and Liechtenstein,8,191
2017,1.0,Winter,Austria,1,260
2017,1.0,Winter,Austria,2,1649
2017,1.0,Winter,Austria,3,1391
2017,1.0,Winter,Austria,4,1554
2017,1.0,Winter,Austria,5,4843
2017,1.0,Winter,Austria,6,112
2017,1.0,Winter,Austria,7,199
2017,1.0,Winter,Austria,8,226
2017,1.0,Winter,Benelux countries,1,50
2017,1.0,Winter,Benelux countries,2,1611
2017,1.0,Winter,Benelux countries,3,1363
2017,1.0,Winter,Benelux countries,4,2097
2017,1.0,Winter,Benelux countries,5,7161
2017,1.0,Winter,Benelux countries,6,53
2017,1.0,Winter,Benelux countries,7,310
2017,1.0,Winter,Benelux countries,8,163
2017,1.0,Winter,Germany,1,712
2017,1.0,Winter,Germany,2,24177
2017,1.0,Winter,Germany,3,24216
2017,1.0,Winter,Germany,4,28872
2017,1.0,Winter,Germany,5,84436
2017,1.0,Winter,Germany,6,1045
2017,1.0,Winter,Germany,7,6513
2017,1.0,Winter,Germany,8,6574
2017,1.0,Winter,Italy,1,5145
2017,1.0,Winter,Italy,2,39018
2017,1.0,Winter,Italy,3,28484
2017,1.0,Winter,Italy,4,44898
2017,1.0,Winter,Italy,5,117591
2017,1.0,Winter,Italy,6,3731
2017,1.0,Winter,Italy,7,2589
2017,1.0,Winter,Italy,8,5745
2017,1.0,Winter,Other countries,1,970
2017,1.0,Winter,Other countries,2,10162
2017,1.0,Winter,Other countries,3,8157
2017,1.0,Winter,Other countries,4,16883
2017,1.0,Winter,Other countries,5,42573
2017,1.0,Winter,Other countries,6,446
2017,1.0,Winter,Other countries,7,1431
2017,1.0,Winter,Other countries,8,485
2017,1.0,Winter,Switzerland and Liechtenstein,1,94
2017,1.0,Winter,Switzerland and Liechtenstein,2,1880
2017,1.0,Winter,Switzerland and Liechtenstein,3,1392
2017,1.0,Winter,Switzerland and Liechtenstein,4,1146
2017,1.0,Winter,Switzerland and Liechtenstein,5,5627
2017,1.0,Winter,Switzerland and Liechtenstein,6,51
2017,1.0,Winter,Switzerland and Liechtenstein,7,1005
2017,1.0,Winter,Switzerland and Liechtenstein,8,176
2017,2.0,Winter,Austria,1,314
2017,2.0,Winter,Austria,2,2568
2017,2.0,Winter,Austria,3,2138
2017,2.0,Winter,Austria,4,3059
2017,2.0,Winter,Austria,5,7799
2017,2.0,Winter,Austria,6,148
2017,2.0,Winter,Austria,7,413
2017,2.0,Winter,Austria,8,405
2017,2.0,Winter,Benelux countries,1,129
2017,2.0,Winter,Benelux countries,2,4437
2017,2.0,Winter,Benelux countries,3,4119
2017,2.0,Winter,Benelux countries,4,5451
2017,2.0,Winter,Benelux countries,5,19597
2017,2.0,Winter,Benelux countries,6,87
2017,2.0,Winter,Benelux countries,7,1410
2017,2.0,Winter,Benelux countries,8,746
2017,2.0,Winter,Germany,1,947
2017,2.0,Winter,Germany,2,30447
2017,2.0,Winter,Germany,3,29634
2017,2.0,Winter,Germany,4,33935
2017,2.0,Winter,Germany,5,106587
2017,2.0,Winter,Germany,6,1180
2017,2.0,Winter,Germany,7,8316
2017,2.0,Winter,Germany,8,8029
2017,2.0,Winter,Italy,1,3455
2017,2.0,Winter,Italy,2,27845
2017,2.0,Winter,Italy,3,21280
2017,2.0,Winter,Italy,4,39954
2017,2.0,Winter,Italy,5,94028
2017,2.0,Winter,Italy,6,2009
2017,2.0,Winter,Italy,7,2141
2017,2.0,Winter,Italy,8,4476
2017,2.0,Winter,Other countries,1,814
2017,2.0,Winter,Other countries,2,12048
2017,2.0,Winter,Other countries,3,11417
2017,2.0,Winter,Other countries,4,17901
2017,2.0,Winter,Other countries,5,49543
2017,2.0,Winter,Other countries,6,564
2017,2.0,Winter,Other countries,7,1672
2017,2.0,Winter,Other countries,8,916
2017,2.0,Winter,Switzerland and Liechtenstein,1,92
2017,2.0,Winter,Switzerland and Liechtenstein,2,2447
2017,2.0,Winter,Switzerland and Liechtenstein,3,2031
2017,2.0,Winter,Switzerland and Liechtenstein,4,1513
2017,2.0,Winter,Switzerland and Liechtenstein,5,7594
2017,2.0,Winter,Switzerland and Liechtenstein,6,82
2017,2.0,Winter,Switzerland and Liechtenstein,7,1212
2017,2.0,Winter,Switzerland and Liechtenstein,8,332
2017,3.0,Spring,Austria,1,492
2017,3.0,Spring,Austria,2,3339
2017,3.0,Spring,Austria,3,2128
2017,3.0,Spring,Austria,4,2197
2017,3.0,Spring,Austria,5,8025
2017,3.0,Spring,Austria,6,351
2017,3.0,Spring,Austria,7,536
2017,3.0,Spring,Austria,8,414
2017,3.0,Spring,Benelux countries,1,80
2017,3.0,Spring,Benelux countries,2,1820
2017,3.0,Spring,Benelux countries,3,1506
2017,3.0,Spring,Benelux countries,4,2179
2017,3.0,Spring,Benelux countries,5,8373
2017,3.0,Spring,Benelux countries,6,47
2017,3.0,Spring,Benelux countries,7,344
2017,3.0,Spring,Benelux countries,8,213
2017,3.0,Spring,Germany,1,1975
2017,3.0,Spring,Germany,2,30476
2017,3.0,Spring,Germany,3,24485
2017,3.0,Spring,Germany,4,26222
2017,3.0,Spring,Germany,5,91525
2017,3.0,Spring,Germany,6,2511
2017,3.0,Spring,Germany,7,8512
2017,3.0,Spring,Germany,8,7509
2017,3.0,Spring,Italy,1,3513
2017,3.0,Spring,Italy,2,23360
2017,3.0,Spring,Italy,3,17975
2017,3.0,Spring,Italy,4,29309
2017,3.0,Spring,Italy,5,77814
2017,3.0,Spring,Italy,6,2299
2017,3.0,Spring,Italy,7,2340
2017,3.0,Spring,Italy,8,3537
2017,3.0,Spring,Other countries,1,902
2017,3.0,Spring,Other countries,2,7913
2017,3.0,Spring,Other countries,3,6971
2017,3.0,Spring,Other countries,4,10168
2017,3.0,Spring,Other countries,5,31359
2017,3.0,Spring,Other countries,6,549
2017,3.0,Spring,Other countries,7,1819
2017,3.0,Spring,Other countries,8,687
2017,3.0,Spring,Switzerland and Liechtenstein,1,189
2017,3.0,Spring,Switzerland and Liechtenstein,2,3020
2017,3.0,Spring,Switzerland and Liechtenstein,3,1461
2017,3.0,Spring,Switzerland and Liechtenstein,4,951
2017,3.0,Spring,Switzerland and Liechtenstein,5,6333
2017,3.0,Spring,Switzerland and Liechtenstein,6,167
2017,3.0,Spring,Switzerland and Liechtenstein,7,997
2017,3.0,Spring,Switzerland and Liechtenstein,8,242
2017,4.0,Spring,Austria,1,986
2017,4.0,Spring,Austria,2,7524
2017,4.0,Spring,Austria,3,3057
2017,4.0,Spring,Austria,4,911
2017,4.0,Spring,Austria,5,11114
2017,4.0,Spring,Austria,6,1946
2017,4.0,Spring,Austria,7,846
2017,4.0,Spring,Austria,8,471
2017,4.0,Spring,Benelux countries,1,144
2017,4.0,Spring,Benelux countries,2,1698
2017,4.0,Spring,Benelux countries,3,1078
2017,4.0,Spring,Benelux countries,4,1647
2017,4.0,Spring,Benelux countries,5,4004
2017,4.0,Spring,Benelux countries,6,293
2017,4.0,Spring,Benelux countries,7,442
2017,4.0,Spring,Benelux countries,8,222
2017,4.0,Spring,Germany,1,3731
2017,4.0,Spring,Germany,2,68446
2017,4.0,Spring,Germany,3,29400
2017,4.0,Spring,Germany,4,10128
2017,4.0,Spring,Germany,5,103911
2017,4.0,Spring,Germany,6,13645
2017,4.0,Spring,Germany,7,11145
2017,4.0,Spring,Germany,8,5001
2017,4.0,Spring,Italy,1,3469
2017,4.0,Spring,Italy,2,18820
2017,4.0,Spring,Italy,3,11858
2017,4.0,Spring,Italy,4,11862
2017,4.0,Spring,Italy,5,42211
2017,4.0,Spring,Italy,6,3126
2017,4.0,Spring,Italy,7,2785
2017,4.0,Spring,Italy,8,3537
2017,4.0,Spring,Other countries,1,1528
2017,4.0,Spring,Other countries,2,3438
2017,4.0,Spring,Other countries,3,2365
2017,4.0,Spring,Other countries,4,1170
2017,4.0,Spring,Other countries,5,8007
2017,4.0,Spring,Other countries,6,876
2017,4.0,Spring,Other countries,7,847
2017,4.0,Spring,Other countries,8,489
2017,4.0,Spring,Switzerland and Liechtenstein,1,593
2017,4.0,Spring,Switzerland and Liechtenstein,2,14928
2017,4.0,Spring,Switzerland and Liechtenstein,3,4030
2017,4.0,Spring,Switzerland and Liechtenstein,4,629
2017,4.0,Spring,Switzerland and Liechtenstein,5,16827
2017,4.0,Spring,Switzerland and Liechtenstein,6,1636
2017,4.0,Spring,Switzerland and Liechtenstein,7,2294
2017,4.0,Spring,Switzerland and Liechtenstein,8,330
2017,5.0,Spring,Austria,1,1110
2017,5.0,Spring,Austria,2,8391
2017,5.0,Spring,Austria,3,4119
2017,5.0,Spring,Austria,4,1497
2017,5.0,Spring,Austria,5,14267
2017,5.0,Spring,Austria,6,2579
2017,5.0,Spring,Austria,7,799
2017,5.0,Spring,Austria,8,530
2017,5.0,Spring,Benelux countries,1,195
2017,5.0,Spring,Benelux countries,2,1574
2017,5.0,Spring,Benelux countries,3,898
2017,5.0,Spring,Benelux countries,4,474
2017,5.0,Spring,Benelux countries,5,3480
2017,5.0,Spring,Benelux countries,6,378
2017,5.0,Spring,Benelux countries,7,331
2017,5.0,Spring,Benelux countries,8,285
2017,5.0,Spring,Germany,1,3477
2017,5.0,Spring,Germany,2,58213
2017,5.0,Spring,Germany,3,27605
2017,5.0,Spring,Germany,4,8576
2017,5.0,Spring,Germany,5,92123
2017,5.0,Spring,Germany,6,11328
2017,5.0,Spring,Germany,7,6430
2017,5.0,Spring,Germany,8,4129
2017,5.0,Spring,Italy,1,3196
2017,5.0,Spring,Italy,2,11757
2017,5.0,Spring,Italy,3,7646
2017,5.0,Spring,Italy,4,5988
2017,5.0,Spring,Italy,5,28107
2017,5.0,Spring,Italy,6,2478
2017,5.0,Spring,Italy,7,1308
2017,5.0,Spring,Italy,8,1964
2017,5.0,Spring,Other countries,1,1830
2017,5.0,Spring,Other countries,2,4603
2017,5.0,Spring,Other countries,3,3366
2017,5.0,Spring,Other countries,4,1741
2017,5.0,Spring,Other countries,5,11351
2017,5.0,Spring,Other countries,6,946
2017,5.0,Spring,Other countries,7,617
2017,5.0,Spring,Other countries,8,748
2017,5.0,Spring,Switzerland and Liechtenstein,1,563
2017,5.0,Spring,Switzerland and Liechtenstein,2,13435
2017,5.0,Spring,Switzerland and Liechtenstein,3,4010
2017,5.0,Spring,Switzerland and Liechtenstein,4,913
2017,5.0,Spring,Switzerland and Liechtenstein,5,16839
2017,5.0,Spring,Switzerland and Liechtenstein,6,1741
2017,5.0,Spring,Switzerland and Liechtenstein,7,1996
2017,5.0,Spring,Switzerland and Liechtenstein,8,277
2017,6.0,Summer,Austria,1,1018
2017,6.0,Summer,Austria,2,8545
2017,6.0,Summer,Austria,3,4606
2017,6.0,Summer,Austria,4,2925
2017,6.0,Summer,Austria,5,16961
2017,6.0,Summer,Austria,6,2331
2017,6.0,Summer,Austria,7,1249
2017,6.0,Summer,Austria,8,516
2017,6.0,Summer,Benelux countries,1,328
2017,6.0,Summer,Benelux countries,2,4224
2017,6.0,Summer,Benelux countries,3,2406
2017,6.0,Summer,Benelux countries,4,2311
2017,6.0,Summer,Benelux countries,5,9881
2017,6.0,Summer,Benelux countries,6,1118
2017,6.0,Summer,Benelux countries,7,1402
2017,6.0,Summer,Benelux countries,8,446
2017,6.0,Summer,Germany,1,4627
2017,6.0,Summer,Germany,2,96766
2017,6.0,Summer,Germany,3,50875
2017,6.0,Summer,Germany,4,25326
2017,6.0,Summer,Germany,5,178061
2017,6.0,Summer,Germany,6,18038
2017,6.0,Summer,Germany,7,13133
2017,6.0,Summer,Germany,8,7449
2017,6.0,Summer,Italy,1,3002
2017,6.0,Summer,Italy,2,26513
2017,6.0,Summer,Italy,3,18541
2017,6.0,Summer,Italy,4,31851
2017,6.0,Summer,Italy,5,80612
2017,6.0,Summer,Italy,6,2615
2017,6.0,Summer,Italy,7,3605
2017,6.0,Summer,Italy,8,3376
2017,6.0,Summer,Other countries,1,2950
2017,6.0,Summer,Other countries,2,8922
2017,6.0,Summer,Other countries,3,6757
2017,6.0,Summer,Other countries,4,6462
2017,6.0,Summer,Other countries,5,26445
2017,6.0,Summer,Other countries,6,1346
2017,6.0,Summer,Other countries,7,1390
2017,6.0,Summer,Other countries,8,1170
2017,6.0,Summer,Switzerland and Liechtenstein,1,527
2017,6.0,Summer,Switzerland and Liechtenstein,2,10765
2017,6.0,Summer,Switzerland and Liechtenstein,3,3675
2017,6.0,Summer,Switzerland and Liechtenstein,4,1648
2017,6.0,Summer,Switzerland and Liechtenstein,5,16093
2017,6.0,Summer,Switzerland and Liechtenstein,6,1392
2017,6.0,Summer,Switzerland and Liechtenstein,7,2179
2017,6.0,Summer,Switzerland and Liechtenstein,8,279
2017,7.0,Summer,Austria,1,927
2017,7.0,Summer,Austria,2,8779
2017,7.0,Summer,Austria,3,4803
2017,7.0,Summer,Austria,4,3101
2017,7.0,Summer,Austria,5,17456
2017,7.0,Summer,Austria,6,2156
2017,7.0,Summer,Austria,7,1511
2017,7.0,Summer,Austria,8,638
2017,7.0,Summer,Benelux countries,1,898
2017,7.0,Summer,Benelux countries,2,9985
2017,7.0,Summer,Benelux countries,3,6494
2017,7.0,Summer,Benelux countries,4,4044
2017,7.0,Summer,Benelux countries,5,22683
2017,7.0,Summer,Benelux countries,6,2139
2017,7.0,Summer,Benelux countries,7,2708
2017,7.0,Summer,Benelux countries,8,1855
2017,7.0,Summer,Germany,1,4562
2017,7.0,Summer,Germany,2,95649
2017,7.0,Summer,Germany,3,50291
2017,7.0,Summer,Germany,4,24949
2017,7.0,Summer,Germany,5,176809
2017,7.0,Summer,Germany,6,17457
2017,7.0,Summer,Germany,7,14969
2017,7.0,Summer,Germany,8,8183
2017,7.0,Summer,Italy,1,3023
2017,7.0,Summer,Italy,2,52475
2017,7.0,Summer,Italy,3,40534
2017,7.0,Summer,Italy,4,75226
2017,7.0,Summer,Italy,5,173699
2017,7.0,Summer,Italy,6,4025
2017,7.0,Summer,Italy,7,8475
2017,7.0,Summer,Italy,8,6726
2017,7.0,Summer,Other countries,1,4101
2017,7.0,Summer,Other countries,2,14716
2017,7.0,Summer,Other countries,3,10841
2017,7.0,Summer,Other countries,4,10825
2017,7.0,Summer,Other countries,5,44051
2017,7.0,Summer,Other countries,6,2985
2017,7.0,Summer,Other countries,7,2360
2017,7.0,Summer,Other countries,8,1751
2017,7.0,Summer,Switzerland and Liechtenstein,1,711
2017,7.0,Summer,Switzerland and Liechtenstein,2,16421
2017,7.0,Summer,Switzerland and Liechtenstein,3,5964
2017,7.0,Summer,Switzerland and Liechtenstein,4,3017
2017,7.0,Summer,Switzerland and Liechtenstein,5,25193
2017,7.0,Summer,Switzerland and Liechtenstein,6,2260
2017,7.0,Summer,Switzerland and Liechtenstein,7,3261
2017,7.0,Summer,Switzerland and Liechtenstein,8,507
2017,8.0,Summer,Austria,1,1144
2017,8.0,Summer,Austria,2,8489
2017,8.0,Summer,Austria,3,4299
2017,8.0,Summer,Austria,4,2267
2017,8.0,Summer,Austria,5,16314
2017,8.0,Summer,Austria,6,2531
2017,8.0,Summer,Austria,7,1532
2017,8.0,Summer,Austria,8,548
2017,8.0,Summer,Benelux countries,1,634
2017,8.0,Summer,Benelux countries,2,6270
2017,8.0,Summer,Benelux countries,3,3788
2017,8.0,Summer,Benelux countries,4,2091
2017,8.0,Summer,Benelux countries,5,13590
2017,8.0,Summer,Benelux countries,6,1457
2017,8.0,Summer,Benelux countries,7,1833
2017,8.0,Summer,Benelux countries,8,855
2017,8.0,Summer,Germany,1,5221
2017,8.0,Summer,Germany,2,101932
2017,8.0,Summer,Germany,3,47633
2017,8.0,Summer,Germany,4,19480
2017,8.0,Summer,Germany,5,175133
2017,8.0,Summer,Germany,6,20978
2017,8.0,Summer,Germany,7,15639
2017,8.0,Summer,Germany,8,7165
2017,8.0,Summer,Italy,1,3755
2017,8.0,Summer,Italy,2,78490
2017,8.0,Summer,Italy,3,61053
2017,8.0,Summer,Italy,4,95726
2017,8.0,Summer,Italy,5,247101
2017,8.0,Summer,Italy,6,5461
2017,8.0,Summer,Italy,7,13764
2017,8.0,Summer,Italy,8,10830
2017,8.0,Summer,Other countries,1,3379
2017,8.0,Summer,Other countries,2,9638
2017,8.0,Summer,Other countries,3,7008
2017,8.0,Summer,Other countries,4,7090
2017,8.0,Summer,Other countries,5,27512
2017,8.0,Summer,Other countries,6,1652
2017,8.0,Summer,Other countries,7,1529
2017,8.0,Summer,Other countries,8,741
2017,8.0,Summer,Switzerland and Liechtenstein,1,585
2017,8.0,Summer,Switzerland and Liechtenstein,2,8800
2017,8.0,Summer,Switzerland and Liechtenstein,3,3100
2017,8.0,Summer,Switzerland and Liechtenstein,4,1412
2017,8.0,Summer,Switzerland and Liechtenstein,5,13560
2017,8.0,Summer,Switzerland and Liechtenstein,6,1334
2017,8.0,Summer,Switzerland and Liechtenstein,7,1943
2017,8.0,Summer,Switzerland and Liechtenstein,8,240
2017,9.0,Autumn,Austria,1,1149
2017,9.0,Autumn,Austria,2,9652
2017,9.0,Autumn,Austria,3,5524
2017,9.0,Autumn,Austria,4,3488
2017,9.0,Autumn,Austria,5,19896
2017,9.0,Autumn,Austria,6,2944
2017,9.0,Autumn,Austria,7,1392
2017,9.0,Autumn,Austria,8,720
2017,9.0,Autumn,Benelux countries,1,274
2017,9.0,Autumn,Benelux countries,2,2895
2017,9.0,Autumn,Benelux countries,3,1742
2017,9.0,Autumn,Benelux countries,4,1351
2017,9.0,Autumn,Benelux countries,5,6784
2017,9.0,Autumn,Benelux countries,6,462
2017,9.0,Autumn,Benelux countries,7,906
2017,9.0,Autumn,Benelux countries,8,334
2017,9.0,Autumn,Germany,1,5132
2017,9.0,Autumn,Germany,2,110444
2017,9.0,Autumn,Germany,3,58476
2017,9.0,Autumn,Germany,4,31250
2017,9.0,Autumn,Germany,5,208202
2017,9.0,Autumn,Germany,6,20563
2017,9.0,Autumn,Germany,7,15301
2017,9.0,Autumn,Germany,8,9404
2017,9.0,Autumn,Italy,1,3388
2017,9.0,Autumn,Italy,2,22166
2017,9.0,Autumn,Italy,3,16554
2017,9.0,Autumn,Italy,4,25454
2017,9.0,Autumn,Italy,5,67303
2017,9.0,Autumn,Italy,6,2665
2017,9.0,Autumn,Italy,7,3417
2017,9.0,Autumn,Italy,8,3799
2017,9.0,Autumn,Other countries,1,2677
2017,9.0,Autumn,Other countries,2,8255
2017,9.0,Autumn,Other countries,3,6126
2017,9.0,Autumn,Other countries,4,5974
2017,9.0,Autumn,Other countries,5,23974
2017,9.0,Autumn,Other countries,6,1243
2017,9.0,Autumn,Other countries,7,1378
2017,9.0,Autumn,Other countries,8,993
2017,9.0,Autumn,Switzerland and Liechtenstein,1,595
2017,9.0,Autumn,Switzerland and Liechtenstein,2,13531
2017,9.0,Autumn,Switzerland and Liechtenstein,3,4871
2017,9.0,Autumn,Switzerland and Liechtenstein,4,2162
2017,9.0,Autumn,Switzerland and Liechtenstein,5,20084
2017,9.0,Autumn,Switzerland and Liechtenstein,6,1948
2017,9.0,Autumn,Switzerland and Liechtenstein,7,2372
2017,9.0,Autumn,Switzerland and Liechtenstein,8,316
2017,10.0,Autumn,Austria,1,1478
2017,10.0,Autumn,Austria,2,12938
2017,10.0,Autumn,Austria,3,6784
2017,10.0,Autumn,Austria,4,2702
2017,10.0,Autumn,Austria,5,22659
2017,10.0,Autumn,Austria,6,3243
2017,10.0,Autumn,Austria,7,1090
2017,10.0,Autumn,Austria,8,948
2017,10.0,Autumn,Benelux countries,1,108
2017,10.0,Autumn,Benelux countries,2,819
2017,10.0,Autumn,Benelux countries,3,528
2017,10.0,Autumn,Benelux countries,4,266
2017,10.0,Autumn,Benelux countries,5,1797
2017,10.0,Autumn,Benelux countries,6,136
2017,10.0,Autumn,Benelux countries,7,209
2017,10.0,Autumn,Benelux countries,8,116
2017,10.0,Autumn,Germany,1,4385
2017,10.0,Autumn,Germany,2,89281
2017,10.0,Autumn,Germany,3,44929
2017,10.0,Autumn,Germany,4,16624
2017,10.0,Autumn,Germany,5,149361
2017,10.0,Autumn,Germany,6,16968
2017,10.0,Autumn,Germany,7,9033
2017,10.0,Autumn,Germany,8,6588
2017,10.0,Autumn,Italy,1,3844
2017,10.0,Autumn,Italy,2,16410
2017,10.0,Autumn,Italy,3,11597
2017,10.0,Autumn,Italy,4,10261
2017,10.0,Autumn,Italy,5,42296
2017,10.0,Autumn,Italy,6,2719
2017,10.0,Autumn,Italy,7,3337
2017,10.0,Autumn,Italy,8,2979
2017,10.0,Autumn,Other countries,1,1585
2017,10.0,Autumn,Other countries,2,4230
2017,10.0,Autumn,Other countries,3,2948
2017,10.0,Autumn,Other countries,4,1564
2017,10.0,Autumn,Other countries,5,11133
2017,10.0,Autumn,Other countries,6,896
2017,10.0,Autumn,Other countries,7,1055
