,Year,Month,District,Category,Arrivals,Present
447,2010,7.0,Alta Valle Isarco,Residence,1043,8246
448,2010,7.0,Alta Valle Isarco,Agricaltural Lodging,946,6836
449,2010,7.0,Oltradige-Bassa Ates.,1-2 Star Hotel,5717,25741
450,2010,7.0,Oltradige-Bassa Ates.,3 Star Hotel,28218,104812
451,2010,7.0,Oltradige-Bassa Ates.,4-5 Star Hotel,9058,45399
452,2010,7.0,Oltradige-Bassa Ates.,Other,538,2081
453,2010,7.0,Oltradige-Bassa Ates.,Campings,5577,30774
454,2010,7.0,Oltradige-Bassa Ates.,Private Lodging,2345,16096
455,2010,7.0,Oltradige-Bassa Ates.,Residence,1921,17974
456,2010,7.0,Oltradige-Bassa Ates.,Agricaltural Lodging,6524,48670
457,2010,8.0,Bolzano,1-2 Star Hotel,2600,8437
458,2010,8.0,Bolzano,3 Star Hotel,8504,17988
459,2010,8.0,Bolzano,4-5 Star Hotel,13628,26804
460,2010,8.0,Bolzano,Other,1642,2680
461,2010,8.0,Bolzano,Campings,1302,7135
462,2010,8.0,Bolzano,Private Lodging,20,418
463,2010,8.0,Bolzano,Agricaltural Lodging,227,1002
464,2010,8.0,Burgraviato,1-2 Star Hotel,17108,93725
465,2010,8.0,Burgraviato,3 Star Hotel,68112,377367
466,2010,8.0,Burgraviato,4-5 Star Hotel,52685,308923
467,2010,8.0,Burgraviato,Other,4027,11187
468,2010,8.0,Burgraviato,Campings,9838,58910
469,2010,8.0,Burgraviato,Private Lodging,9016,61610
470,2010,8.0,Burgraviato,Private Lodging,74,706
471,2010,8.0,Burgraviato,Residence,14353,122991
472,2010,8.0,Burgraviato,Agricaltural Lodging,10617,82237
473,2010,8.0,Valle Isarco,1-2 Star Hotel,11641,69166
474,2010,8.0,Valle Isarco,3 Star Hotel,31217,162602
475,2010,8.0,Valle Isarco,4-5 Star Hotel,16120,86216
476,2010,8.0,Valle Isarco,Other,5127,20127
477,2010,8.0,Valle Isarco,Campings,3566,8296
478,2010,8.0,Valle Isarco,Private Lodging,3157,24370
479,2010,8.0,Valle Isarco,Private Lodging,3,54
480,2010,8.0,Valle Isarco,Residence,2372,23301
481,2010,8.0,Valle Isarco,Agricaltural Lodging,6628,53931
482,2010,8.0,Val Pusteria,1-2 Star Hotel,30152,205848
483,2010,8.0,Val Pusteria,3 Star Hotel,80333,484677
484,2010,8.0,Val Pusteria,4-5 Star Hotel,49456,300356
485,2010,8.0,Val Pusteria,Other,14063,39085
486,2010,8.0,Val Pusteria,Campings,16354,115492
487,2010,8.0,Val Pusteria,Private Lodging,20281,196116
488,2010,8.0,Val Pusteria,Private Lodging,1008,9043
489,2010,8.0,Val Pusteria,Residence,19943,195014
490,2010,8.0,Val Pusteria,Agricaltural Lodging,16055,160843
491,2010,8.0,Salto-Sciliar,1-2 Star Hotel,11250,68199
492,2010,8.0,Salto-Sciliar,3 Star Hotel,46886,286963
493,2010,8.0,Salto-Sciliar,4-5 Star Hotel,36930,236778
494,2010,8.0,Salto-Sciliar,Other,1731,9271
495,2010,8.0,Salto-Sciliar,Campings,2952,17748
496,2010,8.0,Salto-Sciliar,Private Lodging,12833,119765
497,2010,8.0,Salto-Sciliar,Private Lodging,5,84
498,2010,8.0,Salto-Sciliar,Residence,8158,83662
499,2010,8.0,Salto-Sciliar,Agricaltural Lodging,7534,69415
500,2010,8.0,Val Venosta,1-2 Star Hotel,9775,43135
501,2010,8.0,Val Venosta,3 Star Hotel,26456,129192
502,2010,8.0,Val Venosta,4-5 Star Hotel,11411,63187
503,2010,8.0,Val Venosta,Other,3952,6654
504,2010,8.0,Val Venosta,Campings,11582,64094
505,2010,8.0,Val Venosta,Private Lodging,3337,25095
506,2010,8.0,Val Venosta,Private Lodging,34,344
507,2010,8.0,Val Venosta,Residence,6065,49804
508,2010,8.0,Val Venosta,Agricaltural Lodging,3727,32229
509,2010,8.0,Alta Valle Isarco,1-2 Star Hotel,6606,26444
510,2010,8.0,Alta Valle Isarco,3 Star Hotel,12873,64552
511,2010,8.0,Alta Valle Isarco,4-5 Star Hotel,11237,63396
512,2010,8.0,Alta Valle Isarco,Other,1683,11551
513,2010,8.0,Alta Valle Isarco,Campings,2039,8763
514,2010,8.0,Alta Valle Isarco,Private Lodging,1049,8234
515,2010,8.0,Alta Valle Isarco,Residence,1286,12922
516,2010,8.0,Alta Valle Isarco,Agricaltural Lodging,1429,13151
517,2010,8.0,Oltradige-Bassa Ates.,1-2 Star Hotel,7866,41114
518,2010,8.0,Oltradige-Bassa Ates.,3 Star Hotel,32037,135981
519,2010,8.0,Oltradige-Bassa Ates.,4-5 Star Hotel,10306,54679
520,2010,8.0,Oltradige-Bassa Ates.,Other,719,3678
521,2010,8.0,Oltradige-Bassa Ates.,Campings,6258,35642
522,2010,8.0,Oltradige-Bassa Ates.,Private Lodging,3940,25408
523,2010,8.0,Oltradige-Bassa Ates.,Residence,2104,20952
524,2010,8.0,Oltradige-Bassa Ates.,Agricaltural Lodging,9162,66851
525,2010,9.0,Bolzano,1-2 Star Hotel,2661,9496
526,2010,9.0,Bolzano,3 Star Hotel,9664,19477
527,2010,9.0,Bolzano,4-5 Star Hotel,14199,26549
528,2010,9.0,Bolzano,Other,1306,2654
529,2010,9.0,Bolzano,Campings,874,5267
530,2010,9.0,Bolzano,Private Lodging,21,466
531,2010,9.0,Bolzano,Agricaltural Lodging,201,1044
532,2010,9.0,Burgraviato,1-2 Star Hotel,14251,86973
533,2010,9.0,Burgraviato,3 Star Hotel,56515,330914
534,2010,9.0,Burgraviato,4-5 Star Hotel,46003,257798
535,2010,9.0,Burgraviato,Other,2574,7151
536,2010,9.0,Burgraviato,Campings,6323,43202
537,2010,9.0,Burgraviato,Private Lodging,7106,52568
538,2010,9.0,Burgraviato,Private Lodging,47,638
539,2010,9.0,Burgraviato,Residence,10903,92777
540,2010,9.0,Burgraviato,Agricaltural Lodging,7557,59552
541,2010,9.0,Valle Isarco,1-2 Star Hotel,6725,29272
542,2010,9.0,Valle Isarco,3 Star Hotel,24641,107514
543,2010,9.0,Valle Isarco,4-5 Star Hotel,14186,65707
544,2010,9.0,Valle Isarco,Other,3070,7378
545,2010,9.0,Valle Isarco,Campings,1580,3346
546,2010,9.0,Valle Isarco,Private Lodging,1516,10091
547,2010,9.0,Valle Isarco,Residence,1183,12043
548,2010,9.0,Valle Isarco,Agricaltural Lodging,3009,21650
549,2010,9.0,Val Pusteria,1-2 Star Hotel,10724,57732
550,2010,9.0,Val Pusteria,3 Star Hotel,42223,201000
551,2010,9.0,Val Pusteria,4-5 Star Hotel,32915,158476
552,2010,9.0,Val Pusteria,Other,6860,14483
553,2010,9.0,Val Pusteria,Campings,5287,27404
554,2010,9.0,Val Pusteria,Private Lodging,4527,38730
555,2010,9.0,Val Pusteria,Private Lodging,324,2364
556,2010,9.0,Val Pusteria,Residence,6846,53329
557,2010,9.0,Val Pusteria,Agricaltural Lodging,4664,44331
558,2010,9.0,Salto-Sciliar,1-2 Star Hotel,4901,26569
559,2010,9.0,Salto-Sciliar,3 Star Hotel,29083,153535
560,2010,9.0,Salto-Sciliar,4-5 Star Hotel,25125,137899
561,2010,9.0,Salto-Sciliar,Other,986,3180
562,2010,9.0,Salto-Sciliar,Campings,1817,10402
563,2010,9.0,Salto-Sciliar,Private Lodging,3897,31838
564,2010,9.0,Salto-Sciliar,Residence,2752,25610
565,2010,9.0,Salto-Sciliar,Agricaltural Lodging,3179,28346
566,2010,9.0,Val Venosta,1-2 Star Hotel,5483,21976
567,2010,9.0,Val Venosta,3 Star Hotel,17768,78248
568,2010,9.0,Val Venosta,4-5 Star Hotel,7717,36353
569,2010,9.0,Val Venosta,Other,1973,3802
570,2010,9.0,Val Venosta,Campings,5463,26122
571,2010,9.0,Val Venosta,Private Lodging,1649,10845
572,2010,9.0,Val Venosta,Private Lodging,2,54
573,2010,9.0,Val Venosta,Residence,3929,24670
574,2010,9.0,Val Venosta,Agricaltural Lodging,1807,13510
575,2010,9.0,Alta Valle Isarco,1-2 Star Hotel,3589,9040
576,2010,9.0,Alta Valle Isarco,3 Star Hotel,10593,33017
577,2010,9.0,Alta Valle Isarco,4-5 Star Hotel,9178,40309
578,2010,9.0,Alta Valle Isarco,Other,455,3678
579,2010,9.0,Alta Valle Isarco,Campings,610,2113
580,2010,9.0,Alta Valle Isarco,Private Lodging,238,2098
581,2010,9.0,Alta Valle Isarco,Residence,806,4474
582,2010,9.0,Alta Valle Isarco,Agricaltural Lodging,260,2544
583,2010,9.0,Oltradige-Bassa Ates.,1-2 Star Hotel,6144,28263
584,2010,9.0,Oltradige-Bassa Ates.,3 Star Hotel,30377,116699
585,2010,9.0,Oltradige-Bassa Ates.,4-5 Star Hotel,8726,44636
586,2010,9.0,Oltradige-Bassa Ates.,Other,367,1539
587,2010,9.0,Oltradige-Bassa Ates.,Campings,3816,26629
588,2010,9.0,Oltradige-Bassa Ates.,Private Lodging,2761,17554
589,2010,9.0,Oltradige-Bassa Ates.,Residence,1752,16326
590,2010,9.0,Oltradige-Bassa Ates.,Agricaltural Lodging,6269,45149
591,2010,10.0,Bolzano,1-2 Star Hotel,1503,7584
592,2010,10.0,Bolzano,3 Star Hotel,8584,17835
593,2010,10.0,Bolzano,4-5 Star Hotel,12419,23758
594,2010,10.0,Bolzano,Other,1095,2744
595,2010,10.0,Bolzano,Campings,821,4139
596,2010,10.0,Bolzano,Private Lodging,28,742
597,2010,10.0,Bolzano,Agricaltural Lodging,184,862
598,2010,10.0,Burgraviato,1-2 Star Hotel,10634,59117
599,2010,10.0,Burgraviato,3 Star Hotel,54439,267302
600,2010,10.0,Burgraviato,4-5 Star Hotel,53281,250655
601,2010,10.0,Burgraviato,Other,1040,2070
602,2010,10.0,Burgraviato,Campings,5729,34613
603,2010,10.0,Burgraviato,Private Lodging,4936,32024
604,2010,10.0,Burgraviato,Private Lodging,61,490
605,2010,10.0,Burgraviato,Residence,11137,75047
606,2010,10.0,Burgraviato,Agricaltural Lodging,6614,41822
607,2010,10.0,Valle Isarco,1-2 Star Hotel,5708,21305
608,2010,10.0,Valle Isarco,3 Star Hotel,22606,80815
609,2010,10.0,Valle Isarco,4-5 Star Hotel,14484,54187
610,2010,10.0,Valle Isarco,Other,2488,5445
611,2010,10.0,Valle Isarco,Campings,862,1937
612,2010,10.0,Valle Isarco,Private Lodging,1027,4882
613,2010,10.0,Valle Isarco,Private Lodging,3,18
614,2010,10.0,Valle Isarco,Residence,1024,9814
615,2010,10.0,Valle Isarco,Agricaltural Lodging,2749,12932
616,2010,10.0,Val Pusteria,1-2 Star Hotel,3966,17688
617,2010,10.0,Val Pusteria,3 Star Hotel,22375,75402
618,2010,10.0,Val Pusteria,4-5 Star Hotel,25165,93602
619,2010,10.0,Val Pusteria,Other,1368,3106
620,2010,10.0,Val Pusteria,Campings,2818,11002
621,2010,10.0,Val Pusteria,Private Lodging,917,7103
622,2010,10.0,Val Pusteria,Private Lodging,74,452
623,2010,10.0,Val Pusteria,Residence,2731,15641
624,2010,10.0,Val Pusteria,Agricaltural Lodging,1824,11934
625,2010,10.0,Salto-Sciliar,1-2 Star Hotel,2380,11977
626,2010,10.0,Salto-Sciliar,3 Star Hotel,17019,72009
627,2010,10.0,Salto-Sciliar,4-5 Star Hotel,17534,72733
628,2010,10.0,Salto-Sciliar,Other,783,1905
629,2010,10.0,Salto-Sciliar,Campings,1282,6614
630,2010,10.0,Salto-Sciliar,Private Lodging,1671,11263
631,2010,10.0,Salto-Sciliar,Residence,1719,10196
632,2010,10.0,Salto-Sciliar,Agricaltural Lodging,2882,19081
633,2010,10.0,Val Venosta,1-2 Star Hotel,2724,11461
634,2010,10.0,Val Venosta,3 Star Hotel,14583,52632
635,2010,10.0,Val Venosta,4-5 Star Hotel,6474,25088
636,2010,10.0,Val Venosta,Other,413,842
637,2010,10.0,Val Venosta,Campings,2792,12472
638,2010,10.0,Val Venosta,Private Lodging,814,5574
639,2010,10.0,Val Venosta,Residence,4228,17353
640,2010,10.0,Val Venosta,Agricaltural Lodging,1672,8544
641,2010,10.0,Alta Valle Isarco,1-2 Star Hotel,1972,4459
642,2010,10.0,Alta Valle Isarco,3 Star Hotel,9070,24198
643,2010,10.0,Alta Valle Isarco,4-5 Star Hotel,9892,35900
644,2010,10.0,Alta Valle Isarco,Other,79,111
645,2010,10.0,Alta Valle Isarco,Campings,172,363
646,2010,10.0,Alta Valle Isarco,Private Lodging,172,1372
647,2010,10.0,Alta Valle Isarco,Residence,596,3573
648,2010,10.0,Alta Valle Isarco,Agricaltural Lodging,83,1035
649,2010,10.0,Oltradige-Bassa Ates.,1-2 Star Hotel,5113,18723
650,2010,10.0,Oltradige-Bassa Ates.,3 Star Hotel,27834,86576
651,2010,10.0,Oltradige-Bassa Ates.,4-5 Star Hotel,10058,40317
652,2010,10.0,Oltradige-Bassa Ates.,Other,211,649
653,2010,10.0,Oltradige-Bassa Ates.,Campings,1892,13252
654,2010,10.0,Oltradige-Bassa Ates.,Private Lodging,1744,11107
655,2010,10.0,Oltradige-Bassa Ates.,Residence,1360,11890
656,2010,10.0,Oltradige-Bassa Ates.,Agricaltural Lodging,4928,27040
657,2010,11.0,Bolzano,1-2 Star Hotel,1782,7315
658,2010,11.0,Bolzano,3 Star Hotel,6570,11956
659,2010,11.0,Bolzano,4-5 Star Hotel,8914,15113
660,2010,11.0,Bolzano,Other,866,2695
661,2010,11.0,Bolzano,Campings,61,194
662,2010,11.0,Bolzano,Private Lodging,21,812
663,2010,11.0,Bolzano,Agricaltural Lodging,87,397
664,2010,11.0,Burgraviato,1-2 Star Hotel,2029,10173
665,2010,11.0,Burgraviato,3 Star Hotel,13512,43561
666,2010,11.0,Burgraviato,4-5 Star Hotel,21032,79419
667,2010,11.0,Burgraviato,Other,361,726
668,2010,11.0,Burgraviato,Campings,266,2240
669,2010,11.0,Burgraviato,Private Lodging,692,4872
670,2010,11.0,Burgraviato,Private Lodging,2,18
671,2010,11.0,Burgraviato,Residence,1479,12149
672,2010,11.0,Burgraviato,Agricaltural Lodging,625,4788
673,2010,11.0,Valle Isarco,1-2 Star Hotel,1518,6158
674,2010,11.0,Valle Isarco,3 Star Hotel,5730,15231
675,2010,11.0,Valle Isarco,4-5 Star Hotel,4940,12744
676,2010,11.0,Valle Isarco,Other,1439,2896
677,2010,11.0,Valle Isarco,Campings,85,293
678,2010,11.0,Valle Isarco,Private Lodging,210,1220
679,2010,11.0,Valle Isarco,Residence,310,5378
680,2010,11.0,Valle Isarco,Agricaltural Lodging,592,2661
681,2010,11.0,Val Pusteria,1-2 Star Hotel,1490,7340
682,2010,11.0,Val Pusteria,3 Star Hotel,3767,8966
683,2010,11.0,Val Pusteria,4-5 Star Hotel,8747,25734
684,2010,11.0,Val Pusteria,Other,80,132
685,2010,11.0,Val Pusteria,Campings,419,1566
686,2010,11.0,Val Pusteria,Private Lodging,483,3868
687,2010,11.0,Val Pusteria,Private Lodging,16,112
688,2010,11.0,Val Pusteria,Residence,367,4218
689,2010,11.0,Val Pusteria,Agricaltural Lodging,443,3492
690,2010,11.0,Salto-Sciliar,1-2 Star Hotel,614,3169
691,2010,11.0,Salto-Sciliar,3 Star Hotel,2203,6935
692,2010,11.0,Salto-Sciliar,4-5 Star Hotel,5984,21773
693,2010,11.0,Salto-Sciliar,Other,746,1666
694,2010,11.0,Salto-Sciliar,Campings,2,42
695,2010,11.0,Salto-Sciliar,Private Lodging,218,2057
696,2010,11.0,Salto-Sciliar,Residence,162,1536
697,2010,11.0,Salto-Sciliar,Agricaltural Lodging,479,3167
698,2010,11.0,Val Venosta,1-2 Star Hotel,672,3009
699,2010,11.0,Val Venosta,3 Star Hotel,5222,17447
700,2010,11.0,Val Venosta,4-5 Star Hotel,1967,7258
701,2010,11.0,Val Venosta,Other,149,294
702,2010,11.0,Val Venosta,Campings,104,575
703,2010,11.0,Val Venosta,Private Lodging,233,1502
704,2010,11.0,Val Venosta,Residence,2413,10585
705,2010,11.0,Val Venosta,Agricaltural Lodging,230,961
706,2010,11.0,Alta Valle Isarco,1-2 Star Hotel,1058,2411
707,2010,11.0,Alta Valle Isarco,3 Star Hotel,4656,8528
708,2010,11.0,Alta Valle Isarco,4-5 Star Hotel,3560,12054
709,2010,11.0,Alta Valle Isarco,Other,36,101
710,2010,11.0,Alta Valle Isarco,Campings,41,55
711,2010,11.0,Alta Valle Isarco,Private Lodging,73,1242
712,2010,11.0,Alta Valle Isarco,Residence,185,1844
713,2010,11.0,Alta Valle Isarco,Agricaltural Lodging,48,771
714,2010,11.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1460,5773
715,2010,11.0,Oltradige-Bassa Ates.,3 Star Hotel,9551,19854
716,2010,11.0,Oltradige-Bassa Ates.,4-5 Star Hotel,1738,7243
717,2010,11.0,Oltradige-Bassa Ates.,Other,86,187
718,2010,11.0,Oltradige-Bassa Ates.,Campings,31,317
719,2010,11.0,Oltradige-Bassa Ates.,Private Lodging,362,3945
720,2010,11.0,Oltradige-Bassa Ates.,Residence,245,5598
721,2010,11.0,Oltradige-Bassa Ates.,Agricaltural Lodging,487,3967
722,2010,12.0,Bolzano,1-2 Star Hotel,2364,8691
723,2010,12.0,Bolzano,3 Star Hotel,9480,19367
724,2010,12.0,Bolzano,4-5 Star Hotel,13256,24637
725,2010,12.0,Bolzano,Other,1035,2820
726,2010,12.0,Bolzano,Private Lodging,32,624
727,2010,12.0,Bolzano,Agricaltural Lodging,187,764
728,2010,12.0,Burgraviato,1-2 Star Hotel,3536,12276
729,2010,12.0,Burgraviato,3 Star Hotel,24967,65015
730,2010,12.0,Burgraviato,4-5 Star Hotel,23037,72358
731,2010,12.0,Burgraviato,Other,1965,6095
732,2010,12.0,Burgraviato,Campings,11,35
733,2010,12.0,Burgraviato,Private Lodging,1820,8749
734,2010,12.0,Burgraviato,Residence,4244,18721
735,2010,12.0,Burgraviato,Agricaltural Lodging,2227,8985
736,2010,12.0,Valle Isarco,1-2 Star Hotel,5665,19807
737,2010,12.0,Valle Isarco,3 Star Hotel,19753,63776
738,2010,12.0,Valle Isarco,4-5 Star Hotel,12682,42630
739,2010,12.0,Valle Isarco,Other,2549,6229
740,2010,12.0,Valle Isarco,Campings,401,1104
741,2010,12.0,Valle Isarco,Private Lodging,1472,6024
742,2010,12.0,Valle Isarco,Residence,1554,10091
743,2010,12.0,Valle Isarco,Agricaltural Lodging,3011,11568
744,2010,12.0,Val Pusteria,1-2 Star Hotel,20248,88978
745,2010,12.0,Val Pusteria,3 Star Hotel,58407,240262
746,2010,12.0,Val Pusteria,4-5 Star Hotel,46751,194132
747,2010,12.0,Val Pusteria,Other,2035,7520
748,2010,12.0,Val Pusteria,Campings,6305,28930
749,2010,12.0,Val Pusteria,Private Lodging,14428,73312
750,2010,12.0,Val Pusteria,Private Lodging,608,2597
751,2010,12.0,Val Pusteria,Residence,19158,99750
752,2010,12.0,Val Pusteria,Agricaltural Lodging,10080,50463
753,2010,12.0,Salto-Sciliar,1-2 Star Hotel,5966,24901
754,2010,12.0,Salto-Sciliar,3 Star Hotel,32122,133942
755,2010,12.0,Salto-Sciliar,4-5 Star Hotel,33050,147354
756,2010,12.0,Salto-Sciliar,Other,668,1974
757,2010,12.0,Salto-Sciliar,Campings,643,2730
758,2010,12.0,Salto-Sciliar,Private Lodging,8894,47276
759,2010,12.0,Salto-Sciliar,Residence,7121,38426
760,2010,12.0,Salto-Sciliar,Agricaltural Lodging,3278,15631
761,2010,12.0,Val Venosta,1-2 Star Hotel,2725,10697
762,2010,12.0,Val Venosta,3 Star Hotel,9460,39180
763,2010,12.0,Val Venosta,4-5 Star Hotel,5019,21614
764,2010,12.0,Val Venosta,Other,102,190
765,2010,12.0,Val Venosta,Campings,510,2053
766,2010,12.0,Val Venosta,Private Lodging,1239,6576
767,2010,12.0,Val Venosta,Private Lodging,17,102
768,2010,12.0,Val Venosta,Residence,3240,17171
769,2010,12.0,Val Venosta,Agricaltural Lodging,1136,5156
770,2010,12.0,Alta Valle Isarco,1-2 Star Hotel,4316,12687
771,2010,12.0,Alta Valle Isarco,3 Star Hotel,13245,39095
772,2010,12.0,Alta Valle Isarco,4-5 Star Hotel,10341,37502
773,2010,12.0,Alta Valle Isarco,Other,1096,4005
774,2010,12.0,Alta Valle Isarco,Campings,518,1091
775,2010,12.0,Alta Valle Isarco,Private Lodging,854,4174
776,2010,12.0,Alta Valle Isarco,Residence,1388,6861
777,2010,12.0,Alta Valle Isarco,Agricaltural Lodging,936,4342
778,2010,12.0,Oltradige-Bassa Ates.,1-2 Star Hotel,2103,6471
779,2010,12.0,Oltradige-Bassa Ates.,3 Star Hotel,14297,32199
780,2010,12.0,Oltradige-Bassa Ates.,4-5 Star Hotel,1257,3064
781,2010,12.0,Oltradige-Bassa Ates.,Other,118,358
782,2010,12.0,Oltradige-Bassa Ates.,Campings,41,123
783,2010,12.0,Oltradige-Bassa Ates.,Private Lodging,451,4292
784,2010,12.0,Oltradige-Bassa Ates.,Residence,293,4420
785,2010,12.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1144,4581
786,2011,1.0,Bolzano,1-2 Star Hotel,1369,6205
787,2011,1.0,Bolzano,3 Star Hotel,3784,8443
788,2011,1.0,Bolzano,4-5 Star Hotel,8594,16775
789,2011,1.0,Bolzano,Other,864,2404
790,2011,1.0,Bolzano,Private Lodging,24,501
791,2011,1.0,Bolzano,Agricaltural Lodging,75,319
792,2011,1.0,Burgraviato,1-2 Star Hotel,1361,8249
793,2011,1.0,Burgraviato,3 Star Hotel,12355,50643
794,2011,1.0,Burgraviato,4-5 Star Hotel,13920,59516
795,2011,1.0,Burgraviato,Other,1191,4662
796,2011,1.0,Burgraviato,Private Lodging,924,7458
797,2011,1.0,Burgraviato,Residence,1843,14031
798,2011,1.0,Burgraviato,Agricaltural Lodging,1090,7772
799,2011,1.0,Valle Isarco,1-2 Star Hotel,7980,38456
800,2011,1.0,Valle Isarco,3 Star Hotel,21701,93194
801,2011,1.0,Valle Isarco,4-5 Star Hotel,13883,61891
802,2011,1.0,Valle Isarco,Other,1876,5690
803,2011,1.0,Valle Isarco,Campings,194,694
804,2011,1.0,Valle Isarco,Private Lodging,1357,7992
805,2011,1.0,Valle Isarco,Residence,1450,12244
806,2011,1.0,Valle Isarco,Agricaltural Lodging,2375,13852
807,2011,1.0,Val Pusteria,1-2 Star Hotel,32631,166726
808,2011,1.0,Val Pusteria,3 Star Hotel,82473,402963
809,2011,1.0,Val Pusteria,4-5 Star Hotel,56695,275410
810,2011,1.0,Val Pusteria,Other,3793,16559
811,2011,1.0,Val Pusteria,Campings,5579,38336
812,2011,1.0,Val Pusteria,Private Lodging,21679,133067
813,2011,1.0,Val Pusteria,Private Lodging,694,5332
814,2011,1.0,Val Pusteria,Residence,26261,163963
815,2011,1.0,Val Pusteria,Agricaltural Lodging,12832,77428
816,2011,1.0,Salto-Sciliar,1-2 Star Hotel,8276,43227
817,2011,1.0,Salto-Sciliar,3 Star Hotel,44676,236592
818,2011,1.0,Salto-Sciliar,4-5 Star Hotel,40459,221156
819,2011,1.0,Salto-Sciliar,Other,941,2481
820,2011,1.0,Salto-Sciliar,Campings,615,4800
821,2011,1.0,Salto-Sciliar,Private Lodging,13898,87298
822,2011,1.0,Salto-Sciliar,Residence,10759,69795
823,2011,1.0,Salto-Sciliar,Agricaltural Lodging,3234,20711
824,2011,1.0,Val Venosta,1-2 Star Hotel,2969,15831
825,2011,1.0,Val Venosta,3 Star Hotel,13120,68549
826,2011,1.0,Val Venosta,4-5 Star Hotel,6391,32589
827,2011,1.0,Val Venosta,Other,131,301
828,2011,1.0,Val Venosta,Campings,308,2519
829,2011,1.0,Val Venosta,Private Lodging,1361,8697
830,2011,1.0,Val Venosta,Private Lodging,7,99
831,2011,1.0,Val Venosta,Residence,5253,32126
832,2011,1.0,Val Venosta,Agricaltural Lodging,1276,6971
833,2011,1.0,Alta Valle Isarco,1-2 Star Hotel,5041,17894
834,2011,1.0,Alta Valle Isarco,3 Star Hotel,11817,44420
835,2011,1.0,Alta Valle Isarco,4-5 Star Hotel,11569,50016
836,2011,1.0,Alta Valle Isarco,Other,368,5334
837,2011,1.0,Alta Valle Isarco,Campings,212,887
838,2011,1.0,Alta Valle Isarco,Private Lodging,722,4355
839,2011,1.0,Alta Valle Isarco,Residence,1114,7777
840,2011,1.0,Alta Valle Isarco,Agricaltural Lodging,917,5241
841,2011,1.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1419,7147
842,2011,1.0,Oltradige-Bassa Ates.,3 Star Hotel,7389,23837
843,2011,1.0,Oltradige-Bassa Ates.,4-5 Star Hotel,754,2264
844,2011,1.0,Oltradige-Bassa Ates.,Other,78,256
845,2011,1.0,Oltradige-Bassa Ates.,Private Lodging,144,3131
846,2011,1.0,Oltradige-Bassa Ates.,Residence,179,3961
847,2011,1.0,Oltradige-Bassa Ates.,Agricaltural Lodging,288,3161
848,2011,2.0,Bolzano,1-2 Star Hotel,1143,5891
849,2011,2.0,Bolzano,3 Star Hotel,3091,4968
850,2011,2.0,Bolzano,4-5 Star Hotel,7575,12371
851,2011,2.0,Bolzano,Other,352,1087
852,2011,2.0,Bolzano,Private Lodging,22,526
853,2011,2.0,Bolzano,Agricaltural Lodging,46,235
854,2011,2.0,Burgraviato,1-2 Star Hotel,953,6027
855,2011,2.0,Burgraviato,3 Star Hotel,9318,36893
856,2011,2.0,Burgraviato,4-5 Star Hotel,8465,31152
857,2011,2.0,Burgraviato,Other,1228,4222
858,2011,2.0,Burgraviato,Private Lodging,699,5272
859,2011,2.0,Burgraviato,Residence,1477,10558
860,2011,2.0,Burgraviato,Agricaltural Lodging,662,4292
861,2011,2.0,Valle Isarco,1-2 Star Hotel,7036,33145
862,2011,2.0,Valle Isarco,3 Star Hotel,19305,86407
863,2011,2.0,Valle Isarco,4-5 Star Hotel,12909,56005
864,2011,2.0,Valle Isarco,Other,1942,4775
865,2011,2.0,Valle Isarco,Campings,54,282
866,2011,2.0,Valle Isarco,Private Lodging,1188,6763
867,2011,2.0,Valle Isarco,Residence,1533,12228
868,2011,2.0,Valle Isarco,Agricaltural Lodging,1821,8887
869,2011,2.0,Val Pusteria,1-2 Star Hotel,27049,150352
870,2011,2.0,Val Pusteria,3 Star Hotel,66073,345108
871,2011,2.0,Val Pusteria,4-5 Star Hotel,48027,239075
872,2011,2.0,Val Pusteria,Other,3404,14405
873,2011,2.0,Val Pusteria,Campings,3289,20954
874,2011,2.0,Val Pusteria,Private Lodging,18142,113067
875,2011,2.0,Val Pusteria,Private Lodging,646,4142
876,2011,2.0,Val Pusteria,Residence,22386,141453
877,2011,2.0,Val Pusteria,Agricaltural Lodging,10528,63302
878,2011,2.0,Salto-Sciliar,1-2 Star Hotel,7667,41280
879,2011,2.0,Salto-Sciliar,3 Star Hotel,38650,217492
880,2011,2.0,Salto-Sciliar,4-5 Star Hotel,35491,194444
881,2011,2.0,Salto-Sciliar,Other,854,3467
882,2011,2.0,Salto-Sciliar,Campings,475,2833
883,2011,2.0,Salto-Sciliar,Private Lodging,13734,85530
884,2011,2.0,Salto-Sciliar,Residence,10237,68823
885,2011,2.0,Salto-Sciliar,Agricaltural Lodging,2737,16389
